comment,text_clean,sentiment,label_encoded
Ahy nyebokin Luhut dan jokowhoosh.,ahy nyebokin luhut dan jokowhoosh,negative,0
Benerlah ...pak Mahpud MD...masa nunggu laporan ...apa kerja nya KPK,benerlah pak mahpud md masa nunggu laporan apa kerja nya kpk,negative,0
jokowir itu tanggunh jawab,jokowir itu tanggunh jawab,negative,0
"Whatever kind of restructuring. Whatever kind of renegotiation. The debt stays there n it's swelling over time. Yes, a longer tenor results in a bigger debt. The most just n logical solution is to try Jokowi PINOKIO Mulyono n Luhut Binsar Percarutan n confiscate their assets to cover the losses. Both have amassed gigantically huge loots from their crimes over a long period of time. Truly, we can't accept any rescheduling of debt without dragging Jokowi PINOKIO Mulyono to the court n confiscate their assets to cover the losses.",whatever kind of restructuring whatever kind of renegotiation the debt stays there n it s swelling over time yes a longer tenor results in a bigger debt the most just n logical solution is to try jokowi pinokio mulyono n luhut binsar percarutan n confiscate their assets to cover the losses both have amassed gigantically huge loots from their crimes over a long period of time truly we can t accept any rescheduling of debt without dragging jokowi pinokio mulyono to the court n confiscate their assets to cover the losses,negative,0
Kenapa kereta cepat di bangun yg menikmati hanya segelintir manusia orang miskin tidak mampu bayar,kenapa kereta cepat di bangun yang menikmati hanya segelintir manusia orang miskin tidak mampu bayar,negative,0
"Ngutangnya gercep, bayarnya ruwet 😂",ngutangnya gercep bayarnya ruwet,neutral,1
Apakah upaya pembayaran utang ini akan menghilangkan unsur korupsi nya??!! Sebagai pejabat harusnya terbuka ke publik kl mmg proyek ini ada masalah korupsi. Usut pelakunya,apakah upaya pembayaran utang ini akan menghilangkan unsur korupsi nya sebagai pejabat harusnya terbuka ke publik kalau mmg proyek ini ada masalah korupsi usut pelakunya,negative,0
"Yang wajib di periksa Mulyono dan Luhut,tapi siapa yg berani? Salah saja masih di lindungi, mungkin bila rakyat yg bergerak menepalkan mereka seandainya saja aparat tidak melindungi",yang wajib di periksa mulyono dan luhut tapi siapa yang berani salah saja masih di lindungi mungkin bila rakyat yang bergerak menepalkan mereka seandainya saja aparat tidak melindungi,negative,0
Dulu aku respec tapi skrg tdk lagi krn para profesional curigai jkw licik dan jahat utk kepentingan gengnya.,dulu aku respec tapi skrg tidak lagi karna para profesional curigai jkw licik dan jahat untuk kepentingan gengnya,negative,0
Tak akan berani kpk ungkap kasus wosh,tidak akan berani kpk ungkap kasus wosh,negative,0
Maling teriak maling termul perlu diperiksa,maling teriak maling termul perlu diperiksa,negative,0
"Diera prabowo kasus kasus korup banyak yg terbongkar dan terendus, tetap semagat dan berusaha keras, selama pro rakyat kami dukung ❤🔥",diera prabowo kasus kasus korup banyak yang terbongkar dan terendus tetap semagat dan berusaha keras selama pro rakyat kami dukung,positive,2
KPK dan Jagung seharusnya berinisiatif ut memeriksa Proyek Whosh yg kata Luhut dr awal sdh “busuk”.,kpk dan jagung seharusnya berinisiatif ut memeriksa proyek whosh yang kata luhut dari awal sudah busuk,negative,0
"Dimark up bau2 korupsi 😂 Kembalikan saja tuu kereta woshh pluss bonus mlyono, lunas kan??",dimark up bau  korupsi kembalikan saja tuu kereta woshh pluss bonus mlyono lunas kan,negative,0
"Seharusnya saat ini sesuai jabatan strukturalnya, AHY yg hrs banyak bicara bukan Luhut.",seharusnya saat ini sesuai jabatan strukturalnya ahy yang hrs banyak bicara bukan luhut,neutral,1
"KPK tolong usut ini wooshh ya .. rakyat yg meminta .. 
Dear pak AHY , Kalo emang ini mebebankan negara .. saya ada solusi yg mungkin bisa jd bahan pertimbangan .. 
Dijual saja ke pihak jepang, lalu kerja sama dengan jepang untuk melanjutkan proyek sampai surabaya .. terserah namanya mau diganti kek .. saya juga stuju diganti aja  .. jd separuh danantara indonesia separuh jepang .. untuk melunasi hutang wooshh ini ke cina .. 
Tapi untuk KPK tolong tetap melakukan penyelidikan terkait pembangunan wossh ini .. nanti hutang yg wosshh bisa di dgabungkan dan di totalkan dengan pembangunan yg sampai ke surabaya .. 
Coba bisa gak kira² pak .. harganya masih masuk opo enggak ? Jd wooshh kcic hutangnya kelar .. kita kejepang dengan bunga minim 0,1% saja yg ditawarkan waktu pertama kali .. saya pikir ini jauh lebih tepat .. hutang lunas , proyek kereta cepat hingga surabaya juga tercapai . Tapi kalo jepang mau .. 😂😅",kpk tolong usut ini wooshh ya rakyat yang meminta dear pak ahy kalau emang ini mebebankan negara saya ada solusi yang mungkin bisa jadi bahan pertimbangan dijual saja ke pihak jepang lalu kerja sama dengan jepang untuk melanjutkan proyek sampai surabaya terserah namanya mau diganti kek saya juga stuju diganti saja jadi separuh danantara indonesia separuh jepang untuk melunasi hutang wooshh ini ke cina tapi untuk kpk tolong tetap melakukan penyelidikan terkait pembangunan wossh ini nanti hutang yang wosshh bisa di dgabungkan dan di totalkan dengan pembangunan yang sampai ke surabaya coba bisa tidak kira  pak harganya masih masuk opo enggak jadi wooshh kcic hutangnya kelar kita kejepang dengan bunga minim     saja yang ditawarkan waktu pertama kali saya pikir ini jauh lebih tepat hutang lunas proyek kereta cepat hingga surabaya juga tercapai tapi kalau jepang mau,neutral,1
Sebelum pelunasan sebaiknya di audit dulu utang whoosh akan kelihatan bila ada tipikor nya,sebelum pelunasan sebaiknya di audit dulu utang whoosh akan kelihatan bila ada tipikor nya,negative,0
"KEJAR UANG UTANG FIKTIF  SEBESAR RP. 8.000,- TRILIUN,  BISA UNTUK BAYAR UTANG.",kejar uang utang fiktif sebesar rp     triliun bisa untuk bayar utang,neutral,1
TANGKEP DULU YG MARKUP... KORUPSI nya.   enak bener.    Pinter dikit apa jadi penjahat...ehhhpejabat,tangkep dulu yang markup korupsi nya enak bener pinter dikit apa jadi penjahat ehhpejabat,negative,0
KPK berulah sok hebat suruh buat data koropsi lapor ke KPK gmana dengan laporan Badrun ubadila kasus koropsi Kel Jokowi di usut blm ko berlaga,kpk berulah sok hebat suruh buat data koropsi lapor ke kpk gmana dengan laporan badrun ubadila kasus koropsi kel jokowi di usut blm ko berlaga,negative,0
Adili Jokowi Nepal kan Luhut,adili jokowi nepal kan luhut,negative,0
Proyek2 si mul nambah beban rakyat,proyek  si mul nambah beban rakyat,negative,0
Mpk ganti Ahook..abraham damad. Ex kpk p.bawesdan.gantung Isa mahendra tlg hukuman mati umpankan buaya spt di korut di hukum percuma,mpk ganti ahook abraham damad ex kpk p bawesdan gantung isa mahendra tlg hukuman mati umpankan buaya spt di korut di hukum percuma,negative,0
Luhut       Panǰaitan  dan muliono  harus  dipriksa kalau. gk  mau  di seret aja kpk jangan  tebang  pilih,luhut pan aitan dan muliono harus dipriksa kalau tidak mau di seret saja kpk jangan tebang pilih,negative,0
Nggak mungkin kpk berani ngusut p Joko...dia masih kuat masalah uang dan berapa harganya semua itu..,tidak mungkin kpk berani ngusut p joko dia masih kuat masalah uang dan berapa harganya semua itu,negative,0
Ijasah jokowi Hanya pengalihan isu .......kita fokus jkw tetkorup 1000an  T,ijasah jokowi hanya pengalihan isu kita fokus jkw tetkorup  an t,negative,0
"Jokowi bungkam karena takut keceplosan salah 0mong, karena dia pelakunya",jokowi bungkam karena takut keceplosan salah  mong karena dia pelakunya,negative,0
"Usust tuntas, adili dan kenakan sangsi hukum maksimal (miskinkan, penjara hingga mati atau tembak mati), agar pjbt2 lain hati2.",usust tuntas adili dan kenakan sangsi hukum maksimal miskinkan penjara hingga mati atau tembak mati agar pjbt  lain hati ,negative,0
SEPERTINYA jokowi & MENKOSAURUS yg kenyang menikmati DUIT HARAMNYA  WHOSS..........,sepertinya jokowi menkosaurus yang kenyang menikmati duit haramnya whoss,negative,0
"Joko Wi itu bukan negarawan tapi tegarawan (orang yg tega merusak/ menjual negara) buktinya proyek KC Whoos bermasalah, sepwrti proyek2/hutang2 fiktip, itu konspirasi dengan oligarki persengkokolan jahat, Joko Wi bersama keroni2nya  dulu tetap harus bertanggung jawab.",joko wi itu bukan negarawan tapi tegarawan orang yang tega merusak menjual negara buktinya proyek kc whoos bermasalah sepwrti proyek  hutang  fiktip itu konspirasi dengan oligarki persengkokolan jahat joko wi bersama keroni nya dulu tetap harus bertanggung jawab,negative,0
KPK mandul sulit untuk di percaya,kpk mandul sulit untuk di percaya,negative,0
Buksn dugaan lg ini pasti mar up biaya.jd sarat korupsi adili jokowi...proses jokowi bareng si luhut jangan dibisrkan koar2 aja.,buksn dugaan lg ini pasti mar up biaya jadi sarat korupsi adili jokowi proses jokowi bareng si luhut jangan dibisrkan koar  saja,negative,0
Kpk kslsu todaampu memeriksa. Kareta cepat/ huss lebih baik mundur saja masih. Banyak orang jujur lsgi yg lebih berani,kpk kslsu todaampu memeriksa kareta cepat huss lebih baik mundur saja masih banyak orang jujur lsgi yang lebih berani,negative,0
Ya jadi tahu pak Jokowi hanya hambur kan agar banyak kesempatan cuan dari proyek proyek,ya jadi tahu pak jokowi hanya hambur kan agar banyak kesempatan cuan dari proyek proyek,negative,0
Kalau p. Prabowo mau bertanggung jawab utang whos silah kan kalau pakek uang nya sendiri tapi jangan uang rakyat .,kalau p prabowo mau bertanggung jawab utang whos silah kan kalau pakek uang nya sendiri tapi jangan uang rakyat,neutral,1
KPK TAKUT PERIKSA KOROPSI BESAR MUNGKIN ADA JUGA TERIMA HASILNYA HANYA BERPURA PURA MENGUSUTNYA SUPAYA RAKYAT TAK MENUNTUT,kpk takut periksa koropsi besar mungkin ada juga terima hasilnya hanya berpura pura mengusutnya supaya rakyat tidak menuntut,negative,0
ORANG2 KPK YG BERSIH SEMUA DIPECAT KARENA TAK MAU MENYIMPANGAN LALU DI PECAT,orang  kpk yang bersih semua dipecat karena tidak mau menyimpangan lalu di pecat,negative,0
KPK HARUS DIGANTI ORANG2 NYA KALAU TDK PRABOWO TAK BISA BERSIH2 BANYAL KOROPSI BESAR TAK DISENTUH MUNGKIN KPK DAPAT BAGIANNYA/NIKMATINYA,kpk harus diganti orang  nya kalau tidak prabowo tidak bisa bersih  banyal koropsi besar tidak disentuh mungkin kpk dapat bagiannya nikmatinya,negative,0
Segala sesuatu yg dikerjakan secara dipaksakan hasilnya pasti bermasalah dikemudian hari.,segala sesuatu yang dikerjakan secara dipaksakan hasilnya pasti bermasalah dikemudian hari,neutral,1
Waduh ada yang siap tanggung jawab nih,waduh ada yang siap tanggung jawab nih,neutral,1
"Fuck........!!!!!!!!!!!!!!!!! No coment. Ringkussssssssss , Adiliiiiiii Manusia2 Rakusssssssss Ituuuuuuuuuuuuuuu. Salam Warsssssssssss Akalllllllll Sehttttttttttttttttttt. Tuhan Penguasaaaaa Alam Semestaaaaa Iniiiiiiiiiiiiiiiii Tidkkkkkkkkkkkk Tidurrrrrrrrrrrrrrrrrrrrrrrr.",fuck no coment ringkuss adilii manusia  rakuss ituu salam warss akall sehtt tuhan penguasaa alam semestaa inii tidkk tidurr,negative,0
MAAF APAKAH ORANG INDONE SIA TDK ADA YG BERANI UANG KAP KORUPTOR KHUSUSNYA WOOSH SY PIKIR IND BANYK YG PINTAR CERDAS KN PA MANDUL.,maaf apakah orang indone sia tidak ada yang berani uang kap koruptor khususnya woosh saya pikir ind banyk yang pintar cerdas kn pa mandul,negative,0
"MAAF MK, KPK SEMANGAT SITA SELURUH UANG NEGARA YG DIKORUPSI, SENANGAT JANGAN MANDUL, LOYO. NGELUH DLL. BERSAMA MENKU, MKSH.",maaf mk kpk semangat sita seluruh uang negara yang dikorupsi senangat jangan mandul loyo ngeluh dll bersama menku mksh,negative,0
"Mampuslah jokowi , semua di jadikan korupsi",mampuslah jokowi semua di jadikan korupsi,negative,0
Kami rakyat indonesia harus tau siapa dalang sebenar nya jangan pilih2 bapak2 KPK harus di bongkar sampai akar2 nya,kami rakyat indonesia harus tau siapa dalang sebenar nya jangan pilih  bapak  kpk harus di bongkar sampai akar  nya,negative,0
"proyek besar gini kok ga di marup, Ruuuugi dong! ahahaha",proyek besar gini kok tidak di marup ruugi dong ahahaha,neutral,1
Kpk jangan cuci tangan kalian yg punya wewnnang jgn masyarak yg harus mencari itu namanya kpk tolol,kpk jangan cuci tangan kalian yang punya wewnnang jgn masyarak yang harus mencari itu namanya kpk tolol,negative,0
Tangkap jokowi perusak negeri ini tindak tegas ..daripada rakyat pertindak,tangkap jokowi perusak negeri ini tindak tegas daripada rakyat pertindak,negative,0
Bagaimana negara akan kuat dan maju kalau presiden nya mengkhianati rakyat nya.....bisa jadi ini agenda jokowi bangsat untuk melengserkan prabowo tapi prabowo gagal paham...😢😢😢😢😢😢😢,bagaimana negara akan kuat dan maju kalau presiden nya mengkhianati rakyat nya bisa jadi ini agenda jokowi bangsat untuk melengserkan prabowo tapi prabowo gagal paham,negative,0
Bagaimana negara akan kuat dan maju kalau presiden nya mengkhianati rakyat nya.....bisa jadi ini agenda jokowi bangsat untuk melengserkan prabowo tapi prabowo gagal paham...😢😢😢😢😢😢😢,bagaimana negara akan kuat dan maju kalau presiden nya mengkhianati rakyat nya bisa jadi ini agenda jokowi bangsat untuk melengserkan prabowo tapi prabowo gagal paham,negative,0
"KPK jangan coba2 ganggu rakyat Jokowi kalau mau aman, kalau nggak mau dihabisi Prabowo, karna Jendral Prabowo ini Presidennya Jokowi, bukan Presiden rakyat Indonesia, kalau ada rakyat Indonesia yg coba2 ganggu Jokowi pasti dihabisi, minimal dipenjarakan, contoh seperti Roy Suryo Cs",kpk jangan coba  ganggu rakyat jokowi kalau mau aman kalau tidak mau dihabisi prabowo karna jendral prabowo ini presidennya jokowi bukan presiden rakyat indonesia kalau ada rakyat indonesia yang coba  ganggu jokowi pasti dihabisi minimal dipenjarakan contoh seperti roy suryo cs,negative,0
"Maling duit kac, pentolannya luhut jkwi",maling duit kac pentolannya luhut jkwi,negative,0
"harus diusud sampai tuntas gak perduli mantan jendral atau mantan presiden  KPK harus berpegang keadilan sosial, urusan pasti beres",harus diusud sampai tuntas tidak perduli mantan jendral atau mantan presiden kpk harus berpegang keadilan sosial urusan pasti beres,negative,0
Maap saya dt percaya kpk mengusut karna pak persiden ada dibelannya liat nanti,maap saya dt percaya kpk mengusut karna pak persiden ada dibelannya liat nanti,negative,0
Pimpinan kpk dari parcok juga sulit juga kpk untuk bergerak cepat... 😂😂😂,pimpinan kpk dari parcok juga sulit juga kpk untuk bergerak cepat,neutral,1
"Hukum jng tebang pilih....semua sama Dimata hukum kalau memang terindikasi korupsi mau pejabat tinggi atau presidenpun harus dihukum...KPK taji nya jangan awal doang semangat...
 nanti pas menyinggung pejabat tinggi langsung melempem.",hukum jng tebang pilih semua sama dimata hukum kalau memang terindikasi korupsi mau pejabat tinggi atau presidenpun harus dihukum kpk taji nya jangan awal doang semangat nanti pas menyinggung pejabat tinggi langsung melempem,negative,0
Ngomong  LUH  JOKOWI  NGAPAIN  BUNGKAM,ngomong luh jokowi ngapain bungkam,negative,0
Kpk hrs secepatnya bertindak!!!,kpk hrs secepatnya bertindak,neutral,1
Selamatkan negara kalao koroptor dibiarkan bubar negara,selamatkan negara kalao koroptor dibiarkan bubar negara,negative,0
"Jgn harap KPK bergerak karena kpk, dan polisi ditangan mulyono",jgn harap kpk bergerak karena kpk dan polisi ditangan mulyono,negative,0
Pura2 plonga plongo. . Gak taunya maling lihai,pura  plonga plongo tidak taunya maling lihai,negative,0
Orang yg korupsi/ maling uang rakyat neraka jahanam tempat paling bawah ..nauzubilah minzalik,orang yang korupsi maling uang rakyat neraka jahanam tempat paling bawah nauzubilah minzalik,negative,0
"Jokoweee.harus cepat2 tangkep jangan bertele2
Jokowe selama jadi presiden jutaan orang di bunuh  di tumbalkan ...dan memperkaya diri dan kluarganya",jokowee harus cepat  tangkep jangan bertele  jokowe selama jadi presiden jutaan orang di bunuh di tumbalkan dan memperkaya diri dan kluarganya,negative,0
"Kebenaran akan mencari jalanya, jika periode saat ini mereka terlindungi, belum tentu periode berikutnya sama, dan jika saat itu tiba, pasti akan terasa sangat menyakitkan.",kebenaran akan mencari jalanya jika periode saat ini mereka terlindungi belum tentu periode berikutnya sama dan jika saat itu tiba pasti akan terasa sangat menyakitkan,neutral,1
"BPK, PPATK dan KPK juga manusia, bisa saja semua tidak jujur.. 
Saya sbg masyarakat tdk yakin ini terang benderang",bpk ppatk dan kpk juga manusia bisa saja semua tidak jujur saya sbg masyarakat tidak yakin ini terang benderang,negative,0
"Saya yakin Group Luhut yg terlibat, Jokowi aman",saya yakin group luhut yang terlibat jokowi aman,negative,0
Kpk nya berani nga,kpk nya berani nga,neutral,1
Tgkap hukum mati saja bravo bang yudy,tgkap hukum mati saja bravo bang yudy,negative,0
Gaung nya KPK tidak sesuai dengan langkah nyata.,gaung nya kpk tidak sesuai dengan langkah nyata,negative,0
"Sdh jls banyk menyimpangan dlm whoosh kpk mau cari informsi? Bilang aj g berani tindk, krna ad org2 kuat, kpk = penakut",sudah jls banyk menyimpangan dlm whoosh kpk mau cari informsi bilang aj g berani tindk krna ad org  kuat kpk penakut,negative,0
Banyak yg terseret korup termasuk dpr,banyak yang terseret korup termasuk dpr,negative,0
1000 trilyun di saku jokowi bisa dipake buat nyicil tuh...,  trilyun di saku jokowi bisa dipake buat nyicil tuh,negative,0
Untuk tuan JOKO dan LBP bayarin tuh HUTANG WHOOS yg JATUH TEMPO nanti keburu di AMBIL LISING 😂😂😂😂,untuk tuan joko dan lbp bayarin tuh hutang whoos yang jatuh tempo nanti keburu di ambil lising,negative,0
Klo pak Jokowi  diperiksa KPK itu hal yg sangat wajaritu debagai pertanggunng jawaban seorang Kepala Negara atas kinerjanya. Jadi jangan diriributkan,kalau pak jokowi diperiksa kpk itu hal yang sangat wajaritu debagai pertanggunng jawaban seorang kepala negara atas kinerjanya jadi jangan diriributkan,neutral,1
Kpk terlambat selalu..ki nerja ny..rakyat kesal sama kpk..,kpk terlambat selalu ki nerja ny rakyat kesal sama kpk,negative,0
"KPK buktikan jika kalian bekerja 
KPK buktikan jika kalian bekerja 
KPK buktikan jika kalian bekerja dan tdk makan gaji buta",kpk buktikan jika kalian bekerja kpk buktikan jika kalian bekerja kpk buktikan jika kalian bekerja dan tidak makan gaji buta,negative,0
JOKOWI DAN LUHUT ADILI !!!!!,jokowi dan luhut adili,negative,0
"palingan nanti menteri yg jadi kambing hitam
kayak pak Tom Lembong",palingan nanti menteri yang jadi kambing hitam kayak pak tom lembong,neutral,1
KLO kpk tidak brani nepalkan,kalau kpk tidak brani nepalkan,negative,0
Muliono manusia berhati iblis,muliono manusia berhati iblis,negative,0
Para penyidik KPK jangan sampai masuk angin biar nggak sakit,para penyidik kpk jangan sampai masuk angin biar tidak sakit,neutral,1
"KLO cepet terungkap semua kasus di indonesia ,ganti ketua KPK nya.",kalau cepet terungkap semua kasus di indonesia ganti ketua kpk nya,negative,0
"Yo ndak tahu ko tanya saya.
Dasar raja kodok",yo ndak tahu ko tanya saya dasar raja kodok,neutral,1
"Biang nya JOKOWI dan LUHUT ,KPK segera usut tegas ,kalau tidak Bubar kan KPK ,serahkan ke KEJAGUNG.😊",biang nya jokowi dan luhut kpk segera usut tegas kalau tidak bubar kan kpk serahkan ke kejagung,negative,0
Tangkap.. Tangkap maling uang negara.!,tangkap tangkap maling uang negara,negative,0
"Semoga terjadi di usut kereta cepat, yg korupsi di seret eret lalu masukkan penjara.",semoga terjadi di usut kereta cepat yang korupsi di seret eret lalu masukkan penjara,negative,0
",Beranikah KPK periksa Jokowi????",beranikah kpk periksa jokowi,negative,0
"Sudah seharusnya KPK turun tangan ketika sudah ada isu isu kirupsi. 
Dari sinilah kinerja KPK di nilai, bila KPK tidak segera turun tangan dan mengungkap isu tersebut untuk membuktikan keaslian isu tersebut maka KPK tidak berguna krn masih tumpul terhadap pejabat negara. Jika oerlu bubarkan saja KPK.",sudah seharusnya kpk turun tangan ketika sudah ada isu isu kirupsi dari sinilah kinerja kpk di nilai bila kpk tidak segera turun tangan dan mengungkap isu tersebut untuk membuktikan keaslian isu tersebut maka kpk tidak berguna karna masih tumpul terhadap pejabat negara jika oerlu bubarkan saja kpk,negative,0
Nah...masyarakat kontrol ini kpk.,nah masyarakat kontrol ini kpk,neutral,1
Mulai dulu kemana saja mana pengawasanya kok cuma bicara sistem saja di mana ada proyek di situlah lahan rumput menghijau untuk di korupsi mustahil kalau tidak ada ini sudah tradisi di Indonesia pemerintah jangan pura pura buta dan budek,mulai dulu kemana saja mana pengawasanya kok cuma bicara sistem saja di mana ada proyek di situlah lahan rumput menghijau untuk di korupsi mustahil kalau tidak ada ini sudah tradisi di indonesia pemerintah jangan pura pura buta dan budek,negative,0
Diamnya jokowi itu adalah strategi gurita.,diamnya jokowi itu adalah strategi gurita,neutral,1
"Ga bisa ngomong lah,, dia biang keroknya,udah ketahuan BOROKnya, dia yg bertanggung jawab atas utang ke china,,cengar cengir ilang urat malunya,,",tidak bisa ngomong lah dia biang keroknya sudah ketahuan boroknya dia yang bertanggung jawab atas utang ke china cengar cengir ilang urat malunya,negative,0
Jokowi itu wajahnya tidak seperti dulu ..coba perhatikan seperti penyakit beri beri ..ini pertanda doa rakyat kecil di ijabah oleh Alloh SWT .,jokowi itu wajahnya tidak seperti dulu coba perhatikan seperti penyakit beri beri ini pertanda doa rakyat kecil di ijabah oleh alloh swt,negative,0
Jokowi tukang utang yang gak tau diri malu donk,jokowi tukang utang yang tidak tau diri malu donk,negative,0
Bikin susah rakyat   kereta  whoosh  yg merugi  1 t .lebih . pertahun .  Hanya.  Andi aswan dkk  yg  setuju krn  boss termul dkk  mahal dan jelek   itu  pakta,bikin susah rakyat kereta whoosh yang merugi   t lebih pertahun hanya andi aswan dkk yang setuju karna boss termul dkk mahal dan jelek itu pakta,negative,0
Sudah dipastikan itu,sudah dipastikan itu,positive,2
KPK. Tunjukkan tajimu...biar di percaya oleh rakyat....,kpk tunjukkan tajimu biar di percaya oleh rakyat,neutral,1
Jokodok bungkam krn udah ratusan trilyun d kantongnya 😂😂😂,jokodok bungkam karna sudah ratusan trilyun d kantongnya,negative,0
kalo bungkam cangap aja itu mulut ganjal  pake kaki,kalau bungkam cangap saja itu mulut ganjal pake kaki,negative,0
1 Jawa Barat pun gak mungkin bisa lunasi atau se-Indonesia gak mungkin bayar sebesar itu ke China sekarang cuma bandung jakarta dan yg terlintas kereta whous itu bodohnya pemerintah disitu cuma berapa persen penghasilan whos sehari,  jawa barat pun tidak mungkin bisa lunasi atau se indonesia tidak mungkin bayar sebesar itu ke china sekarang cuma bandung jakarta dan yang terlintas kereta whous itu bodohnya pemerintah disitu cuma berapa persen penghasilan whos sehari,negative,0
Usut tuntas ...,usut tuntas,neutral,1
"Maaaju tak Gentaaar..
Membela yang besar.
Maaaju takGentaaar..
Korupsi di Hajar..
Ayyoo KPK...BERGERAK..😅",maaju tidak gentaar membela yang besar maaju takgentaar korupsi di hajar ayyoo kpk bergerak,neutral,1
Secepatnya seret jokowi dan luhut kepenjara secepat jangan terlalu laba jokowi adalah biang kerok hancurnya carut marut di negri ini,secepatnya seret jokowi dan luhut kepenjara secepat jangan terlalu laba jokowi adalah biang kerok hancurnya carut marut di negri ini,negative,0
BOROKNYA MULAI DICOLEK NIH,boroknya mulai dicolek nih,negative,0
Adili firaun jawa,adili firaun jawa,negative,0
"Praduga boleh saja. Tapi tdk adil di negara hukum hanya dg dsr praduga kemudian hukum itu bisa bergerak. Ini melemahkan kekuatan dan bobot hukum itu sendiri. Kalo hukum hanya berdasarkan kabar burung, ya hancur marwahnya dari hukum itu sendiri. Hukum harus bergerak berdasarkan laporan dan bukti (ada pelapor dan bukti yg syah).
Ndean 🙏🙏🙏",praduga boleh saja tapi tidak adil di negara hukum hanya dengan dsr praduga kemudian hukum itu bisa bergerak ini melemahkan kekuatan dan bobot hukum itu sendiri kalau hukum hanya berdasarkan kabar burung ya hancur marwahnya dari hukum itu sendiri hukum harus bergerak berdasarkan laporan dan bukti ada pelapor dan bukti yang syah ndean,positive,2
"Hukum alam itu ada dan benar adanya jika proses hukum tidak bisa mengatasinya..
Maka alam akan bekerja dengan sendirinya...",hukum alam itu ada dan benar adanya jika proses hukum tidak bisa mengatasinya maka alam akan bekerja dengan sendirinya,neutral,1
Bisa2 ya 2 periode,bisa  ya   periode,neutral,1
"Proyek ngerti dan fiktif. Sudah jelas biaya nya tdk masuk akal.  Mark up nya besar sekali, serakah betul. Segera tangkap dan adili pelakunya",proyek ngerti dan fiktif sudah jelas biaya nya tidak masuk akal mark up nya besar sekali serakah betul segera tangkap dan adili pelakunya,negative,0
Bener kpk bubarin aja kalo Mandang bulu😊,bener kpk bubarin saja kalau mandang bulu,negative,0
Jangan2 ini cuma buat menghibur rakyat doang..aslinya jangan2 drama,jangan  ini cuma buat menghibur rakyat doang aslinya jangan  drama,neutral,1
Mana  berani kpk buka kasaus ini.?😂😂😂,mana berani kpk buka kasaus ini,negative,0
"Pokoknya kalau ada terkaitnya Jokowi cs, sudah2lah pasti dilindungi oleh Prabowo, karna Prabowo sudah dapat bagian atau persentase dari Jokowi dan Prabowo siap pasang badan kok untuk membela Jokowi, ini nyata yg dipertontonkan Prabowo dihadapan rakyat Indonesia untuk membela koruptor2 Jokowi cs yg maling uang negara Ribuan Trilyun, lumayan Prabowo dapat bagian dari Jokowi, 10% aja pasti",pokoknya kalau ada terkaitnya jokowi cs sudah lah pasti dilindungi oleh prabowo karna prabowo sudah dapat bagian atau persentase dari jokowi dan prabowo siap pasang badan kok untuk membela jokowi ini nyata yang dipertontonkan prabowo dihadapan rakyat indonesia untuk membela koruptor  jokowi cs yang maling uang negara ribuan trilyun lumayan prabowo dapat bagian dari jokowi   saja pasti,negative,0
"korupsi adalah salah satu buah busuk dari perilaku kolusi dan nepotisme, selama kolusi dan nepotisme sebagai akar dan pohonnya terus dipupuk, selamat buat penegak anti korupsi memanen buah busuk terus menerus sampe kiamat tiba.",korupsi adalah salah satu buah busuk dari perilaku kolusi dan nepotisme selama kolusi dan nepotisme sebagai akar dan pohonnya terus dipupuk selamat buat penegak anti korupsi memanen buah busuk terus menerus sampe kiamat tiba,negative,0
"Kalo KPK nya di ganti pak,Ahok,baru semua para koruptor, akan masuk penjara Nusakambangan.kalo.kpk belum di ganti, para tikus tikus korupsi aman.",kalau kpk nya di ganti pak ahok baru semua para koruptor akan masuk penjara nusakambangan kalau kpk belum di ganti para tikus tikus korupsi aman,negative,0
"Siapa yang mau periksa jokowi n luhut , kpk itu hanyak orang jokowi ,tak akan mempan",siapa yang mau periksa jokowi n luhut kpk itu hanyak orang jokowi tidak akan mempan,negative,0
"Awas bang nti DPO terus ilang anda nya, kasian keluarga jangan di tinggalkan. 
Kalo mau aman buktin semua nya dengan bener2 valid dan minta bantuan PBB bongkar kebusukan KONOHA yang  HINA 😈🤮",awas bang nti dpo terus ilang anda nya kasian keluarga jangan di tinggalkan kalau mau aman buktin semua nya dengan bener  valid dan minta bantuan pbb bongkar kebusukan konoha yang hina,negative,0
"Siapa yg bilang busuQ  dialah yg otaknya , imannya , pribadinya asli busuQ .",siapa yang bilang busuq dialah yang otaknya imannya pribadinya asli busuq,positive,2
"Emang negara dan lautan milik Jokowi, Kautan Natuna Selatan di buat jaminan kereta cepat, kalau Indonesia tidak bisa melunasi utang kereta cepat maka cina mau memiliki nya, si Jokowi dasar pikiran cari uang untuk di kurup, bicaranya jokowi kereta cepat kereta sosial otaknya itu seperti orang gila, rakyat sangat sakit hati bicaranya jokowi yg goblok",emang negara dan lautan milik jokowi kautan natuna selatan di buat jaminan kereta cepat kalau indonesia tidak bisa melunasi utang kereta cepat maka cina mau memiliki nya si jokowi dasar pikiran cari uang untuk di kurup bicaranya jokowi kereta cepat kereta sosial otaknya itu seperti orang gila rakyat sangat sakit hati bicaranya jokowi yang goblok,negative,0
